episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
254, -821.8194572329521, 1, 24.03227240399974, 701, 148137,                                             148137, 17.210081100463867, 302.6881103515625
255, -2747.908031374216, 1, 40.58328812800028, 1180, 149317,                                             149317, 16.36434555053711, 301.06683349609375
256, 744.6884143352509, 1, 27.23247093700047, 782, 150099,                                             150099, 16.072999954223633, 301.9571533203125
257, -620.8553043454885, 1, 38.760289215999364, 1125, 151224,                                             151224, 16.779396057128906, 300.8277893066406
258, -409.0387549698353, 1, 28.241130335998605, 821, 152045,                                             152045, 16.4794921875, 298.4386901855469
259, -1001.6872017383575, 1, 15.182446872000583, 442, 152487,                                             152487, 16.5842227935791, 298.3578796386719
260, -3398.808104991913, 2, 6.93833034400086, 192, 152679,                                             152679, 16.407102584838867, 298.43450927734375
261, -1584.3787121772766, 1, 31.720239528998718, 920, 153599,                                             153599, 16.414508819580078, 298.4820861816406
262, -1029.6492957174778, 1, 29.63967104600124, 860, 154459,                                             154459, 16.421106338500977, 297.3808288574219
263, 1912.7286692261696, 1, 11.83089755400033, 338, 154797,                                             154797, 16.24432373046875, 296.44000244140625
264, -2868.466866016388, 3, 2.3599371459986287, 67, 154864,                                             154864, 15.955544471740723, 293.6917419433594
265, 2048.1878304481506, 1, 12.4050891220013, 361, 155225,                                             155225, 16.164785385131836, 297.63433837890625
266, -235.99900278449059, 1, 38.4874795350006, 1117, 156342,                                             156342, 16.284244537353516, 294.3771667480469
267, 1166.2455070018768, 1, 18.19703879499866, 516, 156858,                                             156858, 16.94886016845703, 291.0016784667969
268, -2103.878780990839, 1, 27.499334170999646, 807, 157665,                                             157665, 16.104093551635742, 291.95404052734375
269, -2161.068325459957, 1, 43.326717301000826, 1246, 158911,                                             158911, 15.887402534484863, 290.86676025390625
270, -3328.6479462385178, 2, 9.155350384000485, 256, 159167,                                             159167, 15.317395210266113, 288.82733154296875
271, -1001.9862809479237, 1, 33.08384142799878, 966, 160133,                                             160133, 15.966399192810059, 288.34014892578125
272, -184.85214978456497, 1, 28.471204630999637, 817, 160950,                                             160950, 15.465158462524414, 289.264892578125
273, -370.345940887928, 1, 26.29242140000133, 759, 161709,                                             161709, 15.817047119140625, 287.9045715332031
274, -2703.5414667129517, 3, 1.3118479940003454, 30, 161739,                                             161739, 16.17483139038086, 289.4261169433594
275, 2020.7161479890347, 1, 7.980104848000337, 224, 161963,                                             161963, 15.995370864868164, 290.07843017578125
276, 700.6983639895916, 1, 28.087620618000074, 808, 162771,                                             162771, 16.029497146606445, 288.4494934082031
277, 1486.1903553009033, 1, 16.98028251300093, 489, 163260,                                             163260, 15.55375862121582, 286.2795715332031
278, -2892.0296349823475, 1, 27.69550630000049, 813, 164073,                                             164073, 15.664831161499023, 285.09417724609375
279, -5654.759027719498, 2, 21.231345854999745, 611, 164684,                                             164684, 15.135488510131836, 286.2919921875
280, 1967.7433718442917, 1, 12.193887413999619, 351, 165035,                                             165035, 16.106491088867188, 286.784912109375
281, -4223.134244799614, 2, 11.313329070999316, 319, 165354,                                             165354, 15.060850143432617, 284.64935302734375
282, 983.6534652560949, 1, 22.27853542900084, 632, 165986,                                             165986, 15.899078369140625, 284.9822082519531
283, 814.1867554336786, 1, 26.055343285999697, 751, 166737,                                             166737, 15.503002166748047, 283.1912841796875
284, 853.162379026413, 1, 14.40599387400107, 415, 167152,                                             167152, 16.01131248474121, 283.12225341796875
285, 1257.917026013136, 1, 19.19321033199958, 558, 167710,                                             167710, 15.547123908996582, 283.7788391113281
286, -3965.075087070465, 2, 13.988689767998949, 398, 168108,                                             168108, 15.377025604248047, 282.15863037109375
287, 476.72247207164764, 1, 24.867435993999607, 718, 168826,                                             168826, 15.26644515991211, 282.0513916015625
288, -686.0783323943615, 1, 28.86463914899832, 836, 169662,                                             169662, 15.608377456665039, 281.96807861328125
289, -5338.075535714626, 2, 23.47440911100057, 675, 170337,                                             170337, 15.450864791870117, 283.2617492675781
290, -5469.673304289579, 1, 38.9579882449998, 1132, 171469,                                             171469, 15.780228614807129, 281.0191345214844
291, -10320.127308756113, 1, 50.02573193900025, 1455, 172924,                                             172924, 15.917618751525879, 280.0990905761719
292, -3294.0252710580826, 3, 6.968099711999457, 189, 173113,                                             173113, 15.691575050354004, 280.4066162109375
293, 2016.2799838781357, 1, 12.410873183000149, 355, 173468,                                             173468, 15.704233169555664, 278.9143371582031
294, -4799.038487911224, 3, 12.610399275999953, 364, 173832,                                             173832, 15.22670841217041, 280.87030029296875
295, -2988.0367762446404, 3, 10.934202295999057, 306, 174138,                                             174138, 16.440717697143555, 280.3869323730469
296, 2052.313805401325, 1, 9.402587176000452, 271, 174409,                                             174409, 15.039945602416992, 281.3241882324219
297, 1184.2037499547005, 1, 19.585038794000866, 563, 174972,                                             174972, 16.528345108032227, 281.3758544921875
298, 21.966233655810356, 1, 31.323216048998802, 908, 175880,                                             175880, 15.780197143554688, 280.9864501953125
299, 374.0353317260742, 1, 25.88480819600045, 747, 176627,                                             176627, 15.601690292358398, 279.03106689453125
300, 1542.3364199101925, 1, 24.047730801999933, 691, 177318,                                             177318, 15.122031211853027, 277.3725891113281
301, -502.58241191506386, 1, 17.53275891299927, 506, 177824,                                             177824, 15.726323127746582, 278.3218078613281
302, -6301.241409778595, 3, 18.791736620998563, 545, 178369,                                             178369, 15.66014575958252, 278.3231506347656
